,part_number,class,descrip,descrip2,cost,onhand,onorder,master_list,custno,revision,aql,syscom,physical,oldcost,owner
14404,6d0b5edb3974,,"5/16-18 X 1 3/8 HHCS, 18-8",,0,0,0,,,,0,,,0,A
14405,b647504e0655,,"1/2-13 X 2 3/4 HHCS, 18-8",,0,0,0,,,,0,,,0,A
14406,4c743931cb3c,,"1/4-20 X 1/2 SLOTTED PAN HD MS,     NYLON",,0,0,0,,,,0,,,0,A
14407,e35c7fe115e8,,"5/16-18 X 1 1/2 PHIL FLAT HD MS,    18-8",,0,0,0,,,,0,,,0,A
14408,a9efee6f9efc,,".312/.327 ID X .521/.535 OD X .088/.098 THICK F/W,",VIRGIN TEFLON,0,0,0,,,,0,,N,0,A
14409,138c3d9cc34c,,MS51965-19,,0,0,0,,,,0,,,0,A
14410,ac63516f48fa,,AN501AD416-20,,0,0,0,,,,0,,,0,A
14411,0e7987adea26,,"8 X 3/8 UNDERCUT PHIL FLAT HD SMS   TYPE B, 410SS",,0,0,0,,,,0,,,0,A
14412,77b2e2a456ac,,MS35333-141,,0,0,0,,,,0,,,0,A
14413,41407eb96622,,5/16 X 1 5/8 FENDER WASHER          ZINC PLATED,,0,0,0,,,,0,,,0,A
14414,0d3660e15650,,"M8 X 1.25 X 304.8MM  T.F.L.         STUD, STEEL PL",AIN                   LEFT HAND THREADS,0,0,0,,,,0,,,0,A
14415,2317d13ca749,,"1-72 X 7/16 PHIL FLAT HD MS, 18-8",,0,0,0,,,,0,,,0,A
14416,659627b1559e,,"5/16-18 X 4 1/2 HHCS, 18-8",,0,0,0,,,,0,,,0,A
14417,5ed1543ba4ea,,"3/8-16 X 5 HHCS, 18-8",,0,0,0,,,,0,,,0,A
14418,9858f55ad1f1,,"3/8-24 X 5 HHCS, 18-8",,0,0,0,,,,0,,,0,A
14419,2701aceee9f2,,SOCKET HD BOLT TO PRINT,,0,0,0,Y,13702,A,4,,N,0,A
14420,a02607a7de64,,MERCURY FREE CERT,,0,0,0,,,,0,,,0,A
14421,57421876320d,,"1-8 X 7 5/8"" STUD T.F.L., A193-B7   CAD PLATED",                      (FIRST THREAD TO FIRST THREA,0,0,0,,,,0,,,0,A
14422,722e484f62ca,,"1/4-20 X 5/8 SHCS, A-574",,0,0,0,,,,0,,,0,A
14423,943ee7cb8948,,"1/4-20 X 3/4 SHCS, A-574",,0,0,0,,,,0,,,0,A
14424,454b72bd3aec,,"1 1/16"" ID X 2"" OD X .125"" +OR-.005 THICK F/W, BRA",SS,0,0,0,,,,0,,,0,A
14425,249c3dbefa52,,"1/4-20 X 1 1/8 HHCS GR 5, ZINC",,0.0524,800,0,Y,113300,C,1,,N,0,A
14426,f360d037793c,,"5/16-18 X 5 1/2 HHCS GR 5, ZINC",,0,0,0,,,,0,,,0,A
14427,97b5028f675d,,"NAS1960C47H,  LESS THREADS          AND PASSIVATIO",N.,0,0,0,,,,0,,,0,A
14428,3b6b06d74189,,"1/4-28 X 2 FLAT SOCKET, ALLOY",,0,0,0,,,,0,,N,0,A
14429,32fb37c0551b,,"10-32 X 1/4 SHCS, ALLOY  W/NYLOK PATCH",,0,0,0,,,,0,,N,0,A
14430,47be46497e60,,"M8 X 1.25 X 55MM HHCS, 18-8",,0,0,0,,,,0,,,0,A
14431,37c8117cbe6e,,"M12 X 1.75 X 45MM SHCS, 316SS",,0,0,0,,,,0,,,0,A
14432,86fa57b2b51d,,R1/8-28 BSPT H-2 (45 DEGREE)        MMCC LUBE FITT,ING,0,0,0,,,,0,,,0,A
14433,ba3e52e98e1b,,R1/8-28 BSPT H-3 (90 DEGREE)        MMCC LUBE FITT,ING,0,0,0,,,,0,,,0,A
14434,675521132d6d,,AN500A4-4,,0,0,0,,,,0,,,0,A
14435,dbd6a46f8a5b,,AN500A8-7,,0,0,0,,,,0,,,0,A
14436,cbde22652bd7,,AN500A8-14,,0,0,0,,,,0,,,0,A
14437,1a76890f225a,,"BEE# 15-047   5/16 X 1 1/4 CLEVIS   PIN, 9/64 HOLE",", STAINLESS",0,0,0,,,,0,,,0,A
14438,1ae6fd1b5481,,RICHCO P/N LCBSBM-4-01A-RT,,0,0,0,,,,0,,,0,A
14439,daf9dff70c7c,,M16 X 16MM SOCKET SET               SCREW CUP PT,,0,0,0,,,,0,,,0,A
14440,ef230c4300fa,,M2.5 X 20MM DOWEL PIN,,0,0,0,,,,0,,,0,A
14441,df4cc0f55625,,"M2.5 X 10MM SPRING PIN, ZINC",,0,0,0,,,,0,,,0,A
14442,30d16d2066cd,,4-40 X 5/16 FEMALE STANDOFF         1/4 HEX STEEL,ZINC PLATED,0,0,0,,,,0,,,0,A
14443,189c0b0339d5,,4-40 X 3/16 TORX PAN MS STEEL ZINC,,0,0,0,,,,0,,N,0,A
14444,912d30d2c9cb,,EFD#  5116TT-B,,0,0,0,,,,0,,,0,A
14445,df4b3650c860,,MS20600-ADW2,,0,0,0,,,,0,,,0,A
14446,4ffbba8e8368,,AN814-3,,0,0,0,,,,0,,,0,A
14447,a6e857f472c2,,Hollow Aluminum Spacer,Round Bar ; HTS 7604.10.3010,0.19488,1400,0,,,,0,,N,0,A
14448,edf7e49b855a,,.183/.196 ID X .433/.453 OD X .036/.065 THICK,"CARBON STEEL ZINC, #8 SAE F/W",0.00218,21000,0,,,,0,,N,0,A
14449,6b6457797706,,AN919-2,,0,0,0,,,,0,,,0,A
14450,ec62a9b0ef60,,THREADED STUD TO PRINT,,0,0,0,,,,0,,,0,A
14451,dc5febd3b10b,,AN123506,,0,0,0,,,,0,,,0,A
14452,60a825d15067,,"7/16-14 X 4 1/2 HHCS, 18-8",,0,0,0,,,,0,,,0,A
14453,73871cdeafa3,,MS9105-32,,0,0,0,,,,0,,,0,A
14454,e20633b7288b,,1/4-20 5/8 SLOTTED  FILLISTER HEAD  MACHINE SCREW, DRILLED AND          CAD PLATED,0,0,0,Y,17580,B,1,,N,0,A
14455,5a9dfb54ad82,,WATTS-8P   3/4 HOLE PLASTIC         VACUUM BREAKER,,0,0,0,,,,0,,,0,A
14456,7afae1f58bb8,,MS20822-4-4D,,0,0,0,,,,0,,,0,A
14457,f604037a060d,,"1/4-20 X 1 3/8 PHIL PAN HD MS, 18-8",,0,0,0,,,,0,,,0,A
14458,12990fc7012e,,"3-48 X 3/8 PHIL FLAT HD MS, 18-8",,0,0,0,,,,0,,,0,A
14459,301aca7e8fca,,WALDES P/N 5008-81H,,0,0,0,Y,13701,NR,4,,N,0,A
14460,3ada1fe2a01f,,"4-40 X 11/16 HEX STANDOFF, NYLON    3/16 HEX",,0,0,0,,,,0,,,0,A
14461,ed3c9dc579bb,,HH SMITH#  2337,,0,0,0,,,,0,,,0,A
14462,425a93704f82,,"3/4-16 FIN HEX JAM NUT, 316SS",,0,0,0,,,,0,,,0,A
14463,44c37f8f3af2,,"1/4-20 X 3/4 HEX BOLT,              ASTM-A193 GR B",8M  CL 2,0,0,0,,,,0,,,0,A
14464,2f355382ea7a,,".297 X .422 X .032+/-.004           FLAT WASHER, S",KIVED TFE             FLOUROPOLYMER (TEFLON),0,0,0,,,,0,,N,0,A
14465,7f0569e7a75f,,.139 X .223 X .005 FLAT WASHER      18-8,,0,0,0,,,,0,,N,0,A
14466,a3750483e8c9,,"M8 X 1.25-6g X 2.01"" UNSLOTTED HEX  WASHER HD FULL",#NAME?,0.0475,10500,0,,,,0,,N,0,A
14467,9ba9fb266cad,,"#6 X 5/8 PHIL FLAT HD WOOD          SCREW, PLAIN S",TEEL,0,0,0,,,,0,,,0,A
14468,aedec0d0ca66,,HEYCO P/N 1244,,0,0,0,,,,0,,,0,A
14469,5918084fa3a1,,P/N AS568-113 VITON O-RING TO PRINT,,0,0,0,,,,0,,,0,A
14470,a58c8310e9ed,,AS568-114,,0,0,0,,,,0,,,0,A
14471,aa10b41760bc,,BRASSCRAFT#  PS2706,,0,0,0,,,,0,,,0,A
14472,2acc0d8e09f7,,"2-56 X 1/8 SOCKET SET SCREW         CUP PT, BLACK",OXIDE,0,0,0,,,,0,,N,0,A
14473,9b271aef07b1,,"1/4-20 X 1/2 SLOTTED FLAT HD MS, 304SS",,0,0,0,,,,0,,N,0,A
14474,e50b240749bc,,NAS1252-516L,,0,0,0,,,,0,,N,0,A
14475,59de7112e37b,,"M5 X .8 X 12MM PHIL PAN HD MS, 18-8",,0,0,0,,,,0,,N,0,A
14476,c58a076e3cc9,,"5/16-18 X 1 3/4 HHCS, A449-1",,0,0,0,,,,0,,,0,A
14477,b34fef6bd108,,"5/16-18 HEAVY HEX NUT, A194-8",,0,0,0,,,,0,,,0,A
14478,abc612b48eb5,,"3/4-10 HEAVY HEX NUT, A194-7",,0,0,0,,,,0,,,0,A
14479,e288dbb90c7b,,"3/4-10 X 3 3/4"" STUD T.F.L.,        A193-B16",                      (FIRST THREAD TO FIRST THREA,0,0,0,,,,0,,,0,A
14480,96e85ce86920,,CONCORD P/N 707-0700-20,,0,0,0,,,,0,,,0,A
14481,1f7a2b8994a1,,MS35338-98,,0,0,0,,,,0,,,0,A
14482,e45e5711e593,,"7/16-14 PREVAILING TORQUE LOCKNUT, ZINC",,0,0,0,,,,0,,N,0,A
14483,129cdef26d1d,,"3/4-10 PREVAILING TORQUE LOCKNUT,   ZINC",,0,0,0,,,,0,,,0,A
14484,cc5a4ac22bf2,,"1/4 X 1 1/4 DOWEL PIN, 416SS",,0,0,0,,,,0,,,0,A
14485,3592de3a9784,,"7/8-9 ELASTIC STOP NUT, ZINC (PURPLE INSERT)",,0,0,0,,,,0,,N,0,A
14486,e55f759598ad,,"10 X 3/4 TAMPERPROOF TORX BUTTON    HD SMS TYPE A,", 18-8,0,0,0,,,,0,,,0,A
14487,29cc2a7d8a71,,T-25 DRIVER BIT (FOR #10 TORX PIN),,0,0,0,,,,0,,N,0,A
14488,cbb0394e98d5,,"8-32 X 7/16 PHIL PAN HD MS, C+Y",,0,0,0,,,,0,,,0,A
14489,4c306f61446c,,"PRESS-LOC THUMB SCREW PLASTIC       KNOB, BLACK  1","/2"" DIA, FITS AN 8-32 SOCKET HD CAP SCREW",0,0,0,,,,0,,,0,A
14490,2bb56999e957,,"4-40 X 1 1/4 SHCS, HEAT RESISTANT   STEEL",,0,0,0,,,,0,,,0,A
14491,ee81937c1f1a,,"1 1/4-8 HEAVY HEX JAM NUT, STEEL    PLAIN",,0,0,0,,,,0,,,0,A
14492,f50cc81dd68a,,"1 1/4-8 HEAVY HEX JAM NUT, 316SS",,0,0,0,,,,0,,,0,A
14493,f0aeace6b6a2,,"30MM RETAINING RING DIN 471         ""NO TAIL""",,0,0,0,,,,0,,,0,A
14494,43a428ab02a4,,M45938/11-4C,,0,0,0,,,,0,,,0,A
14495,d8235d3b8806,,PIC #D111000,,0,0,0,,,,0,,,0,A
14496,9d66fe56db26,,PIC #D111250,,0,0,0,,,,0,,,0,A
14497,8288f0fc8fae,,PIC #D12875,,0,0,0,,,,0,,,0,A
14498,512681cd987a,,PIC #D31000,,0,0,0,,,,0,,,0,A
14499,7649d2fb79c8,,PIC #3312,,0,0,0,,,,0,,,0,A
14500,a43c7e009131,,PIC #D41000,,0,0,0,,,,0,,,0,A
14501,0711e98c766f,,PIC #4250,,0,0,0,,,,0,,,0,A
14502,673bbcd7c8ab,,PIC #D51000,,0,0,0,,,,0,,,0,A
14503,24a01177b435,,PIC #D91000,,0,0,0,,,,0,,,0,A
14504,1fc39a36413e,,NAS75-4-008-M                       (.0005 CONCENT,RICITY),0,0,0,,,,0,,,0,A
14505,1ca3c35f3081,,"3/8 USS F/W, DACROMET COATED",,0,0,0,,,,0,,N,0,A
14506,72f08c3f7f36,,"M5 X 20MM SLOT CHEESE HD MS,        ZINC",,0,0,0,,,,0,,,0,A
14507,440ba984d1b6,,"M5 X 12MM SLOT PAN HD MS,           ZINC",,0,0,0,,,,0,,,0,A
14508,48428c04c8f5,,M6 X 85MM SHCS,,0,0,0,,,,0,,,0,A
14509,ab5e5d48b47c,,"3/4"" PUSH-ON HUB CAP TO PRINT",,0,0,0,,,,0,,N,0,A
14510,c647aaf96bd1,,"6-40 X 1/2 SLOTTED FLAT HD MS, 18-8",,0,0,0,,,,0,,,0,A
14511,4cf506f6b4fe,,"6-40 X 1/2 PHIL FLAT HD MS, 18-8",,0,0,0,,,,0,,,0,A
14512,f51a3338d683,,MS9390-081,,0,0,0,,,,0,,,0,A
14513,8803f4c3b048,,"2-56 HEX NUT, 18-8                  1/8 A/F, 5/64",THICK,0,0,0,,,,0,,,0,A
14514,d6d162e4b53a,,#8 X 3/8 PHIL PAN HD TEK SCREW      ZINC PLATED,,0,0,0,,,,0,,,0,A
14515,507dd4a24f20,,"00-90 X 7/16 SLOTTED FILLISTER HD MS, BRASS",,0,0,0,,,,0,,N,0,A
14516,6b15855105d8,,"1/2-20 X 5/8 SOCKET SET SCREW 1/2 DOG POINT, ALLOY",,0,0,0,,,,0,,N,0,A
14517,88b9b5d98108,,GROOVE PIN P/N GP2AE062X250-70,,0,0,0,,,,0,,,0,A
14518,812662d73715,,"10 X 3/4 PHIL FLAT HD SMS TYPE A,   18-8",,0,0,0,,,,0,,,0,A
14519,85c1dde54590,,STANDARD INSERT# NFPC-832,,0,0,0,,,,0,,,0,A
14520,bfc0170085cb,,"5/16 X 3 HEX LAG SCREW, 18-8",,0,0,0,,,,0,,,0,A
14521,a15eb84ef3c6,,MS9015-04,,0,0,0,Y,7780,LR,1,,N,0,A
14522,e78af3e99ad3,,"1-14 X 4 1/2 HHCS, GR 8 Z+Y",,0,0,0,,,,0,,,0,A
14523,6668da64d218,,"1-14 X 6 HHCS, GR 8 Z+Y",,0,0,0,,,,0,,,0,A
14524,e4cdd92ecb66,,"1-14 X 10 HHCS, GR 8 Z+Y",,0,0,0,,,,0,,,0,A
14525,dda541199622,,"1-14 ELASTIC STOP NUT GR 8, Z+Y",,0,0,0,,,,0,,N,0,A
14526,457b268b379e,,"1 1/4-12 X 5 1/2 HHCS, GR 8         Z+Y",,0,0,0,,,,0,,,0,A
14527,763fcc2a9cf1,,"1 1/4-12 X 6 HHCS, GR 8 Z+Y",,0,0,0,,,,0,,,0,A
14528,56b3c850f0c7,,"1 1/4-12 ELASTIC STOP NUT, GR 8     Z+Y",,0,0,0,,,,0,,,0,A
14529,1a3a38bef762,,"1 1/4-7 X 4 HHCS, GR 8 Z+Y",,0,0,0,,,,0,,,0,A
14530,03c71e1601f3,,"1 1/2-6 X 4 HHCS, GR 8 Z+Y",,0,0,0,,,,0,,,0,A
14531,3c5bc0027934,,"1 1/2-6 X 4 1/2 HHCS, GR 8 Z+Y",,0,0,0,,,,0,,,0,A
14532,441047d35254,,"1 1/4-7 ELASTIC STOP NUT, GR 8      Z+Y",,0,0,0,,,,0,,,0,A
14533,0e113a777745,,"1 1/2-6 ELASTIC STOP NUT, GR 8      Z+Y",,0,0,0,,,,0,,,0,A
14534,6b818e0929e0,,"4-40 X 1 1/2 PHIL FLAT HD MS, 18-8  W/BLACK OXIDE",,0,0,0,,,,0,,,0,A
14535,49bccd9ae7ac,,HEX NUT TO PRINT,,0,0,0,,,,0,,,0,A
14536,25ad2a8e5be8,,"10-32 X 1/4 PHIL PAN W/INT L/W      SEMS, 18-8",,0,0,0,,,,0,,,0,A
14537,bb2f614d0c0d,,DRILLED HEX NUT TO PRINT,,0,0,0,,,,0,,,0,A
14538,b85d835b195a,,P/N D9-625 (DOWEL PIN),,0,0,0,,,,0,,,0,A
14539,882ef9929c99,,MS51023-49,,0,0,0,,,,0,,,0,A
14540,aabe8732aaba,,HH SMITH P/N 2373,,0,0,0,,,,0,,,0,A
14541,7c727eb8d2d9,,"1/4-20 X 1 1/2 PHIL TRUSS HD MS, 18-8",,0,0,0,,,,0,,N,0,A
14542,c2dde341fffd,,M3.2 RETAINING RING DIN 6799,,0,0,0,,,,0,,,0,A
14543,e34737843b9c,,"M6 X 1.0 X 50MM SHCS, ZINC",,0,0,0,,,,0,,,0,A
14544,503c767e8431,,SOCKET HD CAP SCREW TO PRINT,,0,0,0,,,,0,,,0,A
14545,3b40aa7ea1c5,,"M4 X 12 HHCS, ZINC",,0,0,0,,,,0,,,0,A
14546,aed9a237acdb,,"M4 X 20MM HHCS, ZINC",,0,0,0,,,,0,,,0,A
14547,2a361dd14b57,,"M4 X 40MM HHCS, ZINC",,0,0,0,,,,0,,,0,A
14548,fd3c7063425d,,"M5 X 16MM HHCS, ZINC",,0,0,0,,,,0,,,0,A
14549,7c056a4997d0,,"M5 X 25MM HHCS, ZINC",,0,0,0,,,,0,,,0,A
14550,fe2ad2f059b4,,"M5 X 40MM HHCS, ZINC",,0,0,0,,,,0,,,0,A
14551,3c6919a0d2b2,,"M6 X 1.0 X 30MM HHCS GR 8.8, ZINC",,0,0,0,,,,0,,N,0,A
14552,86303a82d359,,"M6 X 1.0 X 40MM HHCS GR 8.8, ZINC",,0,0,0,,,,0,,,0,A
14553,8a19a856fcaa,,"M8 X 45MM HHCS, ZINC",,0,0,0,,,,0,,,0,A
14554,3393ed2f897b,,"M10 X 16MM HHCS, ZINC",,0,0,0,,,,0,,,0,A
14555,ec4f0b001fb2,,"M10 X 45MM HHCS, ZINC",,0,0,0,,,,0,,,0,A
14556,1606e6d2b41c,,"M12 X 20MM HHCS, ZINC",,0,0,0,,,,0,,,0,A
14557,1159be5040bc,,"M12 X 45MM HHCS, ZINC",,0,0,0,,,,0,,,0,A
14558,40b5137554d5,,"3/8-16 X 2 SHCS, ALLOY W/ZINC",,0,0,0,,,,0,,,0,A
14559,30169ba1e831,,AN669-L6-LH                         PART # CROSSES, TO                   MS21260L6LH,0,0,0,,,,0,,,0,A
14560,43000f412839,,MS27645-5,,0,0,0,,,,0,,,0,A
14561,5008f0066236,,"3/4-10 X 4 SHCS, 18-8",,0,0,0,,,,0,,,0,A
14562,5cec3a10a598,,8-32 X 9/16 PHIL ROUND HD MS        430 SS,,0,0,0,,,,0,,,0,A
14563,f9091556321a,,#14 X 1 UNSLOTTED IND HEX WASHER    HD SELF DRILLI,NG TEK SCREW. 410 SS,0,0,0,,,,0,,,0,A
14564,02afbc956c66,,#14 X 1 1/4 UNSLOTTED IND HEX       WASHER HD SELF, DRILLING TEK SCREW   410 SS,0,0,0,,,,0,,,0,A
14565,b52bc5489f18,,SHAKEPROOF#  511-061800-00          OR EQUIVALENT,,0,0,0,,,,0,,,0,A
14566,af02cc3eac49,,"1 1/8-12 HEAVY HEX NUT, PLAIN",,0,0,0,,,,0,,N,0,A
14567,c4a18ba69292,,"7/16-14 X 5/8 HHCS, GR 8            FULL THREAD",,0,0,0,,,,0,,,0,A
14568,de891417f067,,"1/2-13 X 1 3/4 SHCS, A574",,0,0,0,,,,0,,,0,A
14569,5cf045de7c47,,"5/8-11 X 2 1/4 SHCS, A574",,0,0,0,,,,0,,,0,A
14570,0c5e860d667e,,"10-32 X 3/16 SLOTTED RD HD MS, 18-8",,0,0,0,,,,0,,,0,A
14571,d4e8b0230fdf,,"8 X 1 SLOTTED HEX WASHER HD SMS     TYPE A, 18-8",,0,0,0,,,,0,,,0,A
14572,c1a4e319251d,,"6"" TY-WRAP, NYLON",,0,0,0,,,,0,,,0,A
14573,62d43e3febce,,"11.1"" TY-WRAP, NYLON",,0,0,0,,,,0,,,0,A
14574,d16a7bed486a,,"15.3 TY-WRAP, NYLON",,0,0,0,,,,0,,,0,A
14575,b545545c3284,,"M5 EXT L/W, DACROMET COATED",,0,0,0,,,,0,,,0,A
14576,68297c6854b4,,"M5 TYPE A EXTERNAL L/W, STEEL W/ZINC  DIN 6798A",(5.1 MM X 9.0MM X 1.5 MM),0.0062,200,0,Y,146200,0,1,,N,0,A
14577,c8e05193f41d,,160018-001 WASHER BRASS NICKEL PLATED,,0,0,0,,,,0,,,0,A
14578,0dc6f1904bd9,,"10-24 X 1 SHCS, 18-8",,0,0,0,,,,0,,,0,A
14579,b6af699fab4c,,".096 ID X .750 OD X .032 THICK      F/W, BRASS",,0,0,0,,,,0,,,0,A
14580,efc14f097243,,"5/8-11 STOVER LOCKNUT GR C, ZINC",,0,0,0,,,,0,,,0,A
14581,5c6754073927,,"M8 X 1.25 X 50MM HHCS GR 8.8, ZINC",,0,0,0,,,,0,,,0,A
14582,15b9dd25755f,,EFD# 5125XM                         BULK PACK OF E,FD# 5125B,0,0,0,,,,0,,,0,A
14583,62a3d470c79a,,"#2 X 3/16 PHIL PAN HD PLASTITE,     STEEL BLACK",,0,0,0,,,,0,,,0,A
14584,16da15f79f8e,,"5/16-24 X 3/4 SHCS, 316SS",,0,0,0,,,,0,,,0,A
14585,6da6c693cb92,,"8 X 5/8 PHIL FLAT HD WOOD SCREW,    BRASS",,0,0,0,,,,0,,,0,A
14586,6dbc08b81ff9,,EATON P/N NAN43,,0,0,0,,,,0,,,0,A
14587,689c8fc7d14a,,IRR P/N 1000-50,WALDES P/N 5133-050,0,0,0,,,,0,,N,0,A
14588,a3a746287492,,".280 OD  X  .094 ID  X  .036 THK    FLAT WASHER, P",LAIN STEEL,0,0,0,,,,0,,,0,A
14589,321d21fcc08f,,AS-568-031 BUNA N  50A,,0,0,0,,,,0,,,0,A
14590,fe47a7522a72,,AS-568-035 BUNA N  70A,,0,0,0,,,,0,,,0,A
14591,4f578ce60c66,,AS-568-035 50A SILICONE,,0,0,0,,,,0,,,0,A
14592,23f0301ca5ea,,AS-568-036  BUNA N  70A,,0,0,0,,,,0,,,0,A
14593,6e987863dd50,,AS-568-036 50A SILICONE,,0,0,0,,,,0,,,0,A
14594,040b5744e546,,"5/8-11 X 2 1/2 SHCS, 316SS",,0,0,0,,,,0,,,0,A
14595,d970bb467635,,"1/2 X 3/4 SHOULDER SCREW, 18-8",,0,0,0,,,,0,,,0,A
14596,22b946d68157,,"5/8 X 3/4 SHOULDER SCREW, 18-8",,0,0,0,,,,0,,,0,A
14597,4e3becb12cad,,NAS602-12B,,0,0,0,,,,0,,,0,A
14598,054861b2df92,,REPUBLIC FASTENER P/N SL210-3-1,,0,0,0,,,,0,,,0,A
14599,e029acda72a4,,NAS42DD6-44N,,0,0,0,,,,0,,,0,A
14600,67f29c3284a3,,"6-32 HEX MS NUT, CAD PLATED",,0,0,0,,,,0,,,0,A
14601,cabc4d56b603,,"5/16-18 X 1 1/4 FLAT SOCKET, 304SS",,0,0,0,,,,0,,,0,A
14602,393ce731e9cd,,"7/8-9 X 3 1/2 SHCS, A574",,0,0,0,,,,0,,,0,A
14603,2264bf11a19c,,"5/16-18 X 1 SHCS, A574",,0,0,0,,,,0,,,0,A
14604,12e0a3614a90,,"5/8-11 X 2 1/2 SHCS, A574",,0,0,0,,,,0,,,0,A
14605,5544f1458f56,,1/4-20 X 3/4 SOCKET SET SCREW       CONE PT,,0,0,0,,,,0,,,0,A
14606,8ea7293fdbc9,,2TLC-06C-0207 TANGLESS HELICOIL,,0,0,0,,,,0,,,0,A
14607,2ccfb87e3f91,,AN565FC2L7,,0,0,0,,,,0,,,0,A
14608,3e789ef8ce30,,EFD# 5123XM                         (BULK PACK OF,EFD# 5123B),0,0,0,,,,0,,,0,A
14609,744f26656a3c,,"8-32 X 1 TORX BUTTON HD W/PIN SECURITY MS, 18-8",,0,0,0,,,,0,,N,0,A
14610,959f99ad45d1,,10-24 X 1 1/4 TORX BUTTON HD        SECURITY MACHI,"NE SCREW, 18-8",0,0,0,,,,0,,,0,A
14611,10c40f040158,,"10-24 X 3/4 TORX BUTTON HD SECURITY MACHINE SCREW,", 18-8,0,0,0,,,,0,,,0,A
14612,d26cdb4e13ec,,"6-32 X 1/2 SHCS, ALLOY CAD PLATED",,0,0,0,,,,0,,,0,A
14613,782610801bc1,,SPRING   STAINLESS STEEL,,0,0,0,,,,0,,N,0,A
14614,6d1962cfc60c,,"2 1/8"" ID X 4 1/2"" OD X 3/16"" THICK F/W, HASTALLOY", C,0,0,0,,,,0,,,0,A
14615,bbaa9ef37e89,,RAF P/N 4534-440-B-12,,0,0,0,,,,0,,,0,A
14616,22d6ad2fe204,,AN814-20DL,,0,0,0,,,,0,,,0,A
14617,385190895a88,,NAS671C1,,0,0,0,,,,0,,,0,A
14618,d7e795eeccd8,,P/N 20098-90F-4,,0,0,0,,,,0,,,0,A
14619,68392f4698a6,,"1/4-20 X 3/4 PHIL FLAT HD TYPE F,   410SS",,0,0,0,,,,0,,,0,A
14620,cd61f875b369,,10 X 1 1/2 HEX WASHER HD SHARP PT WOODGRIP,"SCREW, SENTRI COATED",0,0,0,,,,0,,N,0,A
14621,47a8a5cd3d75,,"3/4-10 X 4 1/4"" STUD T.F.L.,        A193-B7",                      (FIRST THREAD TO FIRST THREA,0,0,0,,,,0,,,0,A
14622,adf7a8ccdca4,,"7/8-9 X 5"" STUD T.F.L., A193-B7     (FIRST THREAD",TO FIRST THREAD),0,0,0,,,,0,,,0,A
14623,0fd6f3e95ba4,,"1 1/4-8 X 5 1/4"" STUD T.F.L.,       A193-B7",                      (FIRST THREAD TO FIRST THREA,0,0,0,,,,0,,,0,A
14624,889d9ed38f9d,,"1 3/8-8 X 5 1/2"" STUD T.F.L.,       A193-B7",                      (FIRST THREAD TO FIRST THREA,0,0,0,,,,0,,,0,A
14625,e533847ed68d,,STUD TO PRINT,,0,0,0,,,,0,,,0,A
14626,0b4cbe07f3ba,,"4-40 X 1/4 PHIL PAN HD MS W/INT L/W SEMS, 18-8",,0,0,0,,,,0,,N,0,A
14627,9ede17d55c17,,MS51937-10C,,0,0,0,,,,0,,,0,A
14628,8ec39087ece3,,SOUTHCO P/N 81-32-301-12,,0,0,0,,,,0,,,0,A
14629,ab7741e40133,,"4-40 X 1/8 SOCKET SET SCREW CUP PT, BRASS",,0,0,0,,,,0,,,0,A
14630,d96b0d5f9826,,"8-32 X 1 BUTTON SOCKET, 18-8",,0,0,0,,,,0,,N,0,A
14631,55946b0aa32c,,"8-32 X 5/8 BUTTON SOCKET, 18-8",,0,0,0,,,,0,,N,0,A
14632,71ef63acf00d,,AN123188,,0,0,0,,,,0,,,0,A
14633,6d4f5dac3f56,,MS51021-11 W/BLACK OXIDE TO SPEC,,0,0,0,,,,0,,,0,A
14634,64192578177a,,MS51021-12,,0,0,0,,,,0,,,0,A
14635,010263dddb46,,6-32 X 7/16 TORX PAN TAPTITE        STEEL ZINC,,0,0,0,,,,0,,,0,A
14636,661da89e4b37,,"1 1/2 USS FLAT WASHER, ZINC",,0,0,0,,,,0,,,0,A
14637,a667fe5eeb11,,"1 1/4 MED L/W, ZINC",,0,0,0,,,,0,,,0,A
14638,b3c6365f87c2,,.155/.185 ID X .985/1.015 OD X      .120/.130 THIC,"K F/W, NYLON",0,0,0,,,,0,,,0,A
14639,9795e70cfc3d,,T-27 TORX DRIVER,,0,0,0,,,,0,,,0,A
14640,ff6a585225bd,,"1/4-20 X 1 1/2 TORX BUTTON HD SECURITY MS, 18-8",,0,0,0,,,,0,,N,0,A
14641,fe17d53e9463,,"8-32 X 1 1/4 PHIL PAN HD MS, BRASS",,0,0,0,,,,0,,,0,A
14642,b9dc57fac966,,"8-32 X 1 1/2 PHIL PAN HD MS, BRASS",,0,0,0,,,,0,,,0,A
14643,458f04f97414,,"1/4 X 1 COTTER PIN, 18-8",,0,0,0,,,,0,,,0,A
14644,c1bcb7c56019,,"1 1/8-12 X 6' THREADED ROD, B7",,0,0,0,,,,0,,,0,A
14645,ed2ea3f89982,,VALUE PLASTICS# PV00-3062C          100 FT ROLL /,TUBING,0,0,0,,,,0,,,0,A
14646,cb09717549d4,,AN735C7,,0,0,0,,,,0,,,0,A
14647,375c82426c8d,,"5/16-18 X 1 SLOTTED TRUSS HD MS, 18-8",,0,0,0,,,,0,,N,0,A
14648,071fd52724b3,,"1-8 X 4 1/2 SHCS, 18-8",,0,0,0,,,,0,,,0,A
